LR
-0.08099308207257695
-0.07717517483918707
-0.20677946834621438
-0.056440639123063206
0.006401805106154568
-0.035261506465853076
0.04172156839452162
0.07530677035261384
0.01023891737378385
0.04164873779793929
-0.10942602289189596
0.03232736102194652
0.05795148462808713
0.01998694407117287
0.02969493290918017
0.07903038495926824
-0.0065210292866166725
0.017232166665053405
0.010656627994057347
-0.011390605451499633
-0.04159524786134258
-0.08330458833709133
-0.11889504304198924
-0.03462496753884171
-0.004707720092894607
0.055545233474181
0.0015813400085577655
-0.043726182436029874
-0.0883287456026684
-0.09780293789141885
-0.11155273745874938
-0.1290250474790709
-0.021327721029367527
-0.008430839278791569
-0.13333318898749894
-0.06037556971615965
0.017672712346940084
-0.042345248148606
-0.00597158459617797
-0.0663246510522779
-0.08271874270785125
-0.03284557311350101
-0.04022269204143541
-0.14724755887839736
-0.08867980161217896
-0.012641105417341092
-0.14865262869498463
-0.07602160498196357
0.012811187724852006
-0.017715032489746024
-0.033601206923422895
0.006322276649572349
-0.17906071932795964
0.014893361266803233
0.009005265053651767
-0.09181873862248453
-0.07081624185556301
-0.12558605930770128
-0.11441657839291375
-0.1214136618105952
-0.09901647803067343
-0.0416909728015315
-0.07177943685420028
-0.03771151009838962
-0.006422884880141664
-0.032878819413445094
-0.1496236249332881
-0.02452100558472797
-0.08607370057734659
-0.12131350379319428
-0.18211162131907863
-0.0107892099206602
-0.021672570515596363
-0.06555275575116566
-0.00953929597675369
-0.09856406296144886
-0.07689202240631543
-0.01904589105907609
-0.024007292477721726
-0.014492621162823308
-0.12131919588052849
-0.057272185318942986
-0.06542250906698366
-0.03141760287638664
-0.0515950043451188
-0.06069953054930719
-0.05157158729829769
-0.060151445026537215
-0.006979461136407373
-0.027587296099151653
-0.013588001987371734
-0.001970215938465127
-0.05438047832895638
-0.04164239956755699
-0.04712747420427355
-0.13854605082956797
-0.11179840395375529
-0.14970208952230335
-0.036917695310068686
0.001818581204530006
-0.1305429465532197
-0.04957020382876076
0.011279357795155182
-0.1041033012152426
-0.1275665210446408
-0.05134916759494986
-0.03885808389784188
-0.0621310952966511
-0.039097220805216916
-0.1258581249961669
-0.02583315664671039
-0.14486877841115905
-0.032377051288290715
-0.030904106494960473
-0.14086769702141033
-0.012431218142292302
0.006185874142255369
-0.10636639307528027
-0.02779991054686067
-0.11597268766832906
0.07049558841345242
-0.19550823527311065
-0.12447720441162717
-0.046112532698018925
-0.09198870887891858
-0.06198365373748491
-0.003924135229334824
-0.006730601594304775
-0.07125721190328495
-0.14644270221513175
-0.1306788737364022
-0.14694010134991434
-0.08812233186617897
-0.1262290761147802
-0.11024003813766788
-0.17504373818627583
-0.1983654043356959
0.01619267302336594
0.05879432164265158
-0.13721524191926332
-0.06010177547646709
-0.19330492827660398
-0.06624640882253664
-0.13545315206502326
-0.11059809191702186
-0.018077340762049882
-0.13831629426962933
-0.037031863046065226
-0.044555132211632674
-0.05996825926554178
0.0405626070315247
-0.015273897426979858
-0.09851469950117353
-0.10000902428919321
-0.1288676909274644
-0.04065583949201782
-0.04395287673691112
-0.06895094176017794
-0.015593589217505937
-0.10579914518778537
-0.06403047961102797
-0.07763034607223439
0.03624178204232407
0.05110174332295093
-0.11156015916252553
-0.04256425050830389
-0.048973217836444094
0.060235025716432196
-0.15753486804671737
-0.0640018124992139
-0.11658737745688695
-0.031821570273920845
-0.17785967438490793
-0.16780537817616645
-0.013757039680485158
-0.004418608267899378
-0.09518931795761838
-0.1403340284000507
-0.085356336994095
-0.06187243826549169
-0.016219867737452848
-0.1059932997675263
-0.14601546182029376
-0.05621319832579161
-0.06644298683944698
-0.07046392357332505
-0.030102469759845485
-0.059488705949859666
-0.03063179881270442
-0.10499903561455397
-0.11599233375480995
-0.12523606704077603
-0.17979236656996064
-0.11071370740187236
-0.13250621633697482
-0.023595197388269405
-0.018958454785022335
-0.05312865797053126
-0.12500523057831636
-0.11973874946040447
-0.033532366565758885
-0.11487347231954596
-0.139111813448714
-0.1756185563883257
-0.10948819203428554
-0.09101986140126289
-0.007824844543492934
-0.06743590015738556
-0.11512052241801642
-0.18609576257411345
-0.03488038127803022
-0.048291901701218526
-0.17624160510313022
-0.07438353879287908
-0.18856878136007682
0.05556952052202476
0.02279318234159763
-0.005559355439149638
-0.07771955139152247
-0.12617266931959795
-0.16880396517955656
-0.08581622170917791
-0.08111692049133322
-0.10391009632008115
-0.07837110718570245
-0.04584162335584552
-0.045121944463686815
-0.10992133320273124
0.05091061515120912
-0.028589672863719492
-0.14672597386076094
-0.09921392287910526
0.009424476841071608
-0.023681590688153425
0.11953208063248848
0.05697639233862222
-0.018805972103949596
-0.1322468457391046
0.016359643477785155
0.05835683473048058
-0.10330061910448707
-0.02028138451558946
-0.02323901477754084
-0.052959858784094926
-0.17809219882234242
-0.12251559477528912
-0.09014196869013917
-0.09414684617231332
-0.09705466402393896
-0.08162177252538262
-0.03993611701595826
-0.07493566090718229
-0.0961343205142751
-0.056819656001077724
0.010656809725579567
-0.05056451281577712
-0.06163470873013707
-0.11412123082813445
0.01169144888046518
-0.0932029383600918
-0.08846913081216305
-0.06099463068330635
-0.019371271032953257
-0.11420569704372147
-0.06391935560489477
-0.06766658386014411
-0.07637197110085286
-0.09729844316697285
-0.0498272003229732
-0.05209466661500937
-0.10368475742309535
-0.1436162022791588
-0.09125415203814909
-0.09464302401267823
-0.06055312157113529
0.06405832623337826
0.0022396152369536884
0.04550426549478753
-0.11068903074210827
-0.09184848921952393
-0.047760179968621065
-0.03609874536093526
-0.0494699791523431
-0.03510390506537129
0.025647344253168725
0.012625701688949562
-0.10977755570413306
-0.07769140099766263
-0.03567481025924842
-0.07206397322697859
-0.10840525926688017
-0.12814467437941124
-0.012636806278373844
-0.01692117741160857
-0.07327294434935912
0.027524010968030744
0.009007386513626753
-0.14927723980218088
-0.041765079870490274
-0.02001790367865595
-0.015157433935711317
-0.03591839990547943
-0.11504212310942337
-0.11875792196999517
-0.007719616531049821
-0.1032995439076666
-0.013688386161112676
-0.03011801639238862
-0.12689435993628698
-0.10311138594069097
-0.0444637320415792
-0.07439902659292455
-0.12270899278962362
-0.023817580105564767
-0.02359189321173116
-0.06146767619053386
-0.008448805963122604
-0.02048463396729988
-0.06698823805635067
-0.011806573749375706
0.0049920166450841035
-0.051214213800961715
0.040166870773131455
-0.003172816499176169
-0.04270946820846536
0.035120812648552525
0.03830265851875375
0.07140286886397568
0.0003623741287133904
-0.11974702930688329
-0.09352814074405481
-0.08470786580874777
0.05613885373360911
0.03409627555227364
-0.02118542161954747
-0.022174453335867
-0.053741493371208204
0.024097656198713558
-0.16114525477836641
-0.12608562672019807
-0.015623816642074925
-0.07055731162966157
-0.027896834812228974
-0.05808878526679561
0.06191949327028475
-0.032238848496857125
-0.09304708656569671
-0.04946648210025206
-0.10058608525647988
-0.016451923008954112
-0.035761400723494235
-0.040531791616607464
0.10005178053769198
0.06745105298709542
-0.012469135346769031
-0.1441862759343994
-0.07172663333701856
-0.04591306906298261
-0.06049919663860032
0.02212700540398629
0.020063584003965195
-0.043670895610215366
-0.11344148762792583
-0.03208500009125618
-0.06511306997300313
-0.07120235332559081
-0.002370815663262263
0.10218397670074346
-0.04374304210701835
0.03179264301588417
-0.0023917764853502448
-0.08084531856336581
-0.09464043852306821
0.08730114462707318
-0.00337344688159544
-0.07177728658366012
0.07178252424873795
-0.08149893131092804
-0.07203050667887745
-0.12665440214022158
-0.08707959967238098
0.04328450610131145
-0.0016963382158145756
-0.043218362596569304
0.0014531234382919034
-0.06390645151605859
-0.06959471318776614
-0.15427331340538278
-0.11997612611740838
-0.050705937393331645
0.07618057346390132
-0.021172592820184823
-0.010238391363387464
-0.06909326514063847
-0.08763428482301243
-0.05674363482847161
-0.034001226404691366
-0.04522549989388202
-0.013372382198007524
-0.0311486812976506
-0.054825040377879664
-0.11499100234447297
0.002281774282760298
-0.03127783477998114
-0.008267981029891402
-0.1393806032041511
-0.0026828704091102426
-0.03339456023957537
-0.0003605532325939729
0.026447505827803086
0.009871722547406389
-0.06196734356266622
-0.013587624264944614
-0.0045590165182573346
0.05980875134171312
0.044829297278139585
-0.06158145010748333
-0.052589901026024406
0.04951366612674842
0.06055063107586143
-0.08642783396256433
-0.12757031711012698
-0.09840027007499491
-0.03657144796217183
0.08781447472504274
-0.038290471740405556
-0.09646767577932702
0.06351314536644764
-0.1095397654992128
-0.05357147168589197
-0.12074406901435393
-0.1193527466314898
0.0024775813584866357
-0.017851648602871622
-0.04749973480722156
-0.14710799669875432
-0.0138619109063743
0.004921739892642986
0.08504762339455314
0.09443433652996859
-0.05571516932355658
0.067486930400507
0.01196234830987028
-0.01571291301214393
-0.03480940239924785
-0.07343320448602353
-0.10934636545027608
-0.1128148825899305
0.016772902445576273
-0.020573651324799713
-0.05126165481935142
-0.13214809025338842
-0.07689355197685398
-0.11702985916976577
-0.1248204797968394
-0.0058696866952196005
-0.09313639421516547
-0.014231789420612114
0.008414271829775749
-0.041409340784245886
0.018976017735090292
0.06643608649574174
0.10309233830496344
-0.013933218273463463
0.005882326809780523
-0.04726955206869654
-0.005328144822079124
-0.01021489143838898
-0.05041030115123562
-0.08606170071223773
-0.05210277373330085
-0.09012884963277586
-0.10783744319933138
-0.021461083423238936
0.04304238198215333
-0.07762840142331773
-0.1109629810252365
-0.07343220192513854
0.026703405143784022
-0.08962307171683281
-0.017572027066612983
-0.12176205400402618
-0.06358426935906776
0.011676480919803797
-0.010895956601230264
-0.03250926438218473
0.08886302889124909
-0.04722721785861078
-0.13055636689144415
-0.14449764313009258
-0.05549158030027634
-0.11663148298721775
-0.04606293822668467
-0.0910917760389698
0.0019186068695405216
-0.06655409005893215
-0.03576957799389803
-0.1439859858888945
-0.026119006897368974
-0.11112678815715536
-0.021456954377934018
-0.07246091737512177
-0.0031136666253401744
-0.08734237124964785
-0.09455304820679077
0.04926380346806573
0.005877917497523408
0.062290442728895855
-0.058041201069786864
-0.05781080709382263
-0.0001153017124235443
-0.0009986685460678473
-0.06197499666578702
-0.012262178046235528
-0.08470195658251689
-0.13636419283568063
-0.06501834591664922
-0.008667726517070392
-0.013232460685716062
0.0713162994987711
-0.043904870107030446
-0.14373151321878172
0.012862718648965895
0.0382924937622915
-0.07569871412223467
0.0023577633379573784
0.0127837681239825
0.0010474931449760416
-0.011465820093902524
-0.06984332630094407
0.007842985531926305
-0.06936768064870773
-0.04187862246739021
-0.09116719228019686
-0.11856258409777026
-0.1392572561679318
-0.009371189343621902
0.026029293762367383
-0.021305079825739
-0.020830640831241712
0.08037028251384577
0.03169209952625369
0.0003203498712548066
-0.032941463036950946
-0.08754543398201121
-0.04311458494193649
0.024421193553235077
-0.041037421991973744
0.003125976552328602
-0.011601938460248798
-0.06094638297960128
-0.061920766972531495
0.021906110324516715
-0.02533040826126845
-0.09322468614654454
-0.05469606040183872
-0.027436698851969005
0.02874345301298753
-0.04339155715548982
0.04620277257727329
-0.06843148846277532
0.00017572689409324957
0.028140900345958408
0.08344919397104228
0.10287832259599768
0.005684979656932108
-0.12372350124146807
-0.12643021996307513
-0.08559727083685613
0.006390516847187556
-0.026904751595616904
-0.06542870235002955
-0.043760397478918085
-0.17705900916245254
-0.05276270391855131
-0.10313168685051476
-0.04811268763011058
0.03332097180259145
-0.04611276350155824
-0.028003638443924894
-0.05422376626952954
-0.12662810709184188
-0.12203964183257332
0.0352939654023025
0.02812765317012349
-0.08845786528705026
-0.050899017625724345
-0.1337777175810505
-0.09185117129087543
0.02702344110518941
-0.025041007543932986
-0.019350324624954115
-0.0735353990012582
0.023393647411372436
0.027014082728890425
-0.03719589071098803
0.05525384589686037
-0.04309716284919363
0.07625322621776819
-0.026165221796158804
0.044147579321158335
-0.07562207087700028
-0.08533211861417146
-0.013701557576742204
-0.03556063918465055
0.02612487732599951
0.025302753772142073
-0.10797906669790965
-0.0791501706972736
-0.10812895860160154
-0.06649599343612649
0.030806019720464452
-0.06209158681139537
0.06424502479863173
-0.04529380407142042
0.03007833287650323
0.0972237368751963
0.006550010074756238
-0.01226426008508145
-0.05549648438463125
-0.05390711292523479
-0.10407340687868467
-0.04566067631086002
-0.044815387011295116
-0.04312511333246411
-0.0306738786065647
-0.01659880310188751
-0.039415880281292885
-0.06668849632270381
0.0387507321142761
0.04994730695081054
0.032383883073420355
-0.11569711612812013
0.09207312130068789
0.06702054208715841
0.012087860699302419
0.12886780646584153
-0.006198904754463756
0.02212123445729769
0.08861596085440493
0.1300988895864432
0.02071723490107669
-0.07036486171780833
0.023698156125422722
0.051920486582501146
0.026742602423079475
-0.017845662491342007
0.08990303652054714
-0.06920568002261633
0.037919442506758154
-0.10985261464768381
-0.1008532794872579
-0.03893200829630702
-0.04771464351157287
0.08679407615081836
-0.10736780925706046
-0.00937241757843881
0.03990802057841696
-0.10896129919659915
0.059539847375876344
-0.0004003399456057137
-0.13425342503926954
-0.041501609848201386
-0.0935613878583265
-0.12824241631261293
-0.05886651910770389
0.00923468310778582
-0.05843807647564978
-0.08065721753904083
0.0037382972315029655
-0.10271708995075379
0.030998176733443922
-0.16260730282026956
-0.10698076136924572
-0.006217543718302808
0.011053730933706781
-0.05484292833399366
-0.1269941642521399
0.0052097500779531665
-0.0670746876378756
-0.023907590508397553
0.005627266472367193
0.009772550885433655
-0.0716571052225025
-0.013258527251656155
-0.022891503419194326
-0.0110584527979169
-0.08950053666348985
-0.06707180779064144
-0.09054172574708573
0.00564751141791676
-0.10892730543449221
-0.06090616363291398
-0.0370020837141995
-0.05301807966428592
0.13235380415281617
0.024694141786895347
-0.0017996501467080195
-0.11633527314075993
-0.09699751019806578
-0.11020513723491505
0.021213944635668003
-0.05777983082517962
0.19762649409144808
-0.0036743438348974793
-0.09099595139102302
-0.04047137174273382
-0.14342074980381372
-0.1049644526578656
0.021317625190707457
0.05944069218264029
0.08912950021872586
-0.011681298136088073
-0.03376460128291305
0.18824035654523985
0.0029531054758062483
0.12388018281934358
0.032132013401747185
