RH
-0.0898748249096954
-0.09698699347950014
-0.10073616449871045
-0.10375098811825564
-0.10337692494121968
-0.10275110696515802
-0.10125807796339266
-0.09813598835420602
-0.08018790851011416
-0.09628742892185849
-0.09177812913593637
-0.08304979016436598
-0.10883428268407068
-0.1013019537690419
-0.10288881550617705
-0.07786234797012682
-0.09953859448314674
-0.08404163313280918
-0.10045668481805935
-0.10347655973238462
-0.09123480532966341
-0.07897195641647346
-0.0924661177920866
-0.11241802406385187
-0.09285694637408501
-0.09812525062046888
-0.10158620872049168
-0.10114660120471436
-0.1158628183377822
-0.10548113642813234
-0.11493668523292959
-0.11298733150140283
-0.09284247069653212
-0.09096660314201752
-0.0933515521964916
-0.09073792573793539
-0.11056982258660075
-0.08326978280425094
-0.10267672025440502
-0.09341727779184356
-0.07599961866264258
-0.07138008627497111
-0.076953203500652
-0.1188240052217609
-0.11054505011637522
-0.11677842330378174
-0.09923080689801053
-0.10208263863236534
-0.10440652296601269
-0.12035601014421536
-0.12338427444507663
-0.12044025449656841
-0.11551508540644576
-0.08717758456986492
-0.1087328441201638
-0.12511080581881373
-0.1189503446096171
-0.11041068317348053
-0.11836804501604092
-0.12056505893853957
-0.11947306904934486
-0.12610369521886167
-0.12614635193273813
-0.12345057523894898
-0.1265638400370609
-0.12607689580668413
-0.11797160134729506
-0.12132989349437212
-0.11696654807747739
-0.10898921837610004
-0.11704085931262989
-0.12226990905456027
-0.12564364632615282
-0.12826480803176202
-0.12515563916292005
-0.12748047508435698
-0.12508675596802357
-0.12430013717225118
-0.12801563862376697
-0.12573961178073018
-0.12566938606027642
-0.12825919065453956
-0.12960130710272744
-0.124409980505392
-0.12459097310918311
-0.12474857471752696
-0.12338430424010835
-0.13173509994767882
-0.1347674377368057
-0.1340656131796128
-0.13240978042705542
-0.12735703758984016
-0.12486259544757168
-0.12843400640916947
-0.12595397210538825
-0.121933088731937
-0.1273144171963236
-0.12315703035972746
-0.12572056733867587
-0.12425495000595348
-0.12692366423811408
-0.11647425620920002
-0.11585290190093513
-0.10606167044845834
-0.13465500332218078
-0.13691742969230908
-0.1391905825879743
-0.1359345152096181
-0.1334982279690975
-0.13161227581312454
-0.13132609161125477
-0.1273905008720523
-0.13243879907068282
-0.12668477779217846
-0.12384585688610499
-0.12455337000331637
-0.12549198624718924
-0.1286698365985343
-0.12803855416897333
-0.12239153864811646
-0.11609890679727677
-0.13001799347361534
-0.12956908042543702
-0.13978393040573361
-0.13997872475105622
-0.13867388407366443
-0.13756414962585062
-0.13310569403759903
-0.1326249191686039
-0.13571214013190722
-0.13076226776208072
-0.13198650237277867
-0.12881658187747902
-0.1234190665535582
-0.13156421765165927
-0.12792142605957296
-0.12977287515661173
-0.12307837267530067
-0.11272981013719728
-0.1339633598269299
-0.14098034626830347
-0.14017168389055323
-0.13171283586285554
-0.13158145180016656
-0.13300564188830155
-0.1409237849617272
-0.13902673061774606
-0.13646775336116368
-0.1308998540008379
-0.1255645684305279
-0.10857827569471416
-0.10340426880200546
-0.0861196187086734
-0.08585304715438187
-0.0828836570550046
-0.12887494616970638
-0.13841189526261005
-0.13262259100607487
-0.13061558705344897
-0.13079424332622644
-0.13266284728389788
-0.13887581615816252
-0.1336861751931525
-0.13225738625799865
-0.13630007362806987
-0.12546715924301352
-0.11037430250439734
-0.10118060478022357
-0.09729584433647097
-0.118570751157066
-0.11805756237409758
-0.1341577044799606
-0.1322647077223277
-0.13297940674535536
-0.12911502224119606
-0.1381988378138069
-0.13588304801987464
-0.13403974402823693
-0.1358266960074797
-0.1365603687200783
-0.13561520277688222
-0.1298870395845784
-0.13070823757465286
-0.11401499468640235
-0.11384824311388153
-0.10447601093999137
-0.10229395229528251
-0.08764447754775104
-0.11890816314724235
-0.12735677754301927
-0.12943479796497326
-0.13145845863023115
-0.13359666599909603
-0.13936329409325787
-0.14386395352123363
-0.13601087103695608
-0.13767304420320292
-0.13502192014239067
-0.12915291456048272
-0.12722233173920108
-0.11740120600584068
-0.12741715487912542
-0.13486876584757396
-0.13565022864031245
-0.13215596200818264
-0.13906924606392823
-0.14007483865267745
-0.12945994282052645
-0.13470684595506063
-0.12929139222865885
-0.12961342740657733
-0.1240774270988918
-0.12419621236560255
-0.1269464600133044
-0.13215392557387817
-0.1348025442649856
-0.13564442073224137
-0.1154438014019142
-0.11642187450164745
-0.1351782119296018
-0.133411190444957
-0.12699453315021658
-0.10139703719855774
-0.10639245666962303
-0.12968069580658734
-0.12472547990167658
-0.1263109640057287
-0.11516641007922766
-0.11713647967754003
-0.13634644717726938
-0.13207575338383187
-0.08864870180285647
-0.1143913006637119
-0.14753533492351284
-0.15078165333817617
-0.1358796704630227
-0.13883553841127544
-0.12573829490058283
-0.10053065073166556
-0.11171622035722299
-0.10017529921253536
-0.14379757746457925
-0.1088469806761238
-0.12552593221673913
-0.13617641812392886
-0.13378111657557185
-0.11725395106826086
-0.11000493112949339
-0.10340455450693528
-0.09737643959692138
-0.09871316711118852
-0.1054873498092982
-0.12347269244511547
-0.13554658449125087
-0.11514196398635058
-0.12355767824670175
-0.12954770678836425
-0.10691635107169824
-0.10958743778807882
-0.11059118467422165
-0.10859546972183387
-0.09967557401332577
-0.09456618639455204
-0.12105708786788305
-0.12798805231766017
-0.12191895959782112
-0.12695753721964262
-0.11633763360705665
-0.11301350499427114
-0.10597965512561677
-0.10477282112740142
-0.11668490801445865
-0.1120791014039336
-0.10786289130367492
-0.10084602105687128
-0.07711739080570187
-0.12071601782488407
-0.12447880517613762
-0.12381053745043837
-0.12734804314852866
-0.1142567186291215
-0.11854368316941169
-0.12567762135064164
-0.12171849402987929
-0.11232389311788826
-0.11209703707202771
-0.11912413475708505
-0.12040015225995315
-0.12040037391546836
-0.11597674197920058
-0.11291524254368687
-0.10695894497000825
-0.0888231282500768
-0.08187664701457227
-0.1248151645345283
-0.12842598932669444
-0.12626687096957145
-0.12435208448221227
-0.12575822854835117
-0.1260218495997654
-0.13064475228050956
-0.12841714053718215
-0.12295914200363171
-0.12358252154139276
-0.1232384670237029
-0.12182933812374376
-0.11759822885662514
-0.11847262045501213
-0.11312638187195273
-0.08878082853624626
-0.08173454791122874
-0.07018887115378367
-0.08286742383397534
-0.1236447435243825
-0.1244328668085567
-0.13438728216666224
-0.13134571850233287
-0.12973724565733433
-0.12706465295091268
-0.12083615360439229
-0.09911368980327973
-0.10652570838750167
-0.1240877627344583
-0.12277770876037652
-0.12101584526943836
-0.12293740501962126
-0.12354798519345957
-0.1260683969306229
-0.12448122156659269
-0.12721211372106916
-0.1255002925374849
-0.12218291309149104
-0.11733863383425482
-0.0931524943099394
-0.08872128856227787
-0.0830989233497953
-0.07438823164531054
-0.06780690527639537
-0.11767861112714513
-0.12330212270084116
-0.1271034444574606
-0.12723417097230239
-0.1267009363438679
-0.12699327669370972
-0.10845009233271484
-0.11156835202992589
-0.12095791746630002
-0.12062604940470542
-0.12090418102201532
-0.1279981803353597
-0.12455958150343635
-0.12722919965113139
-0.13320236878038272
-0.12897309342092927
-0.13285900595820202
-0.1310903883200906
-0.12943266975591503
-0.12788813974848529
-0.1250917581055047
-0.12085500480338768
-0.09772248573390574
-0.09375212305058174
-0.09002796276523337
-0.08501997078428254
-0.07996601414991301
-0.07028267620152095
-0.10526781771220219
-0.10807374547122517
-0.12609832272083973
-0.12952342440576986
-0.12997948897643538
-0.13319951434126154
-0.1085402562995526
-0.10731106658253503
-0.10603896047966281
-0.12769919129369892
-0.12705678876133866
-0.1288585774912829
-0.128358689458881
-0.12426203747436011
-0.12941769270028644
-0.1325083951758847
-0.12887307684606034
-0.12924308679071855
-0.1322850620366912
-0.13054956057485118
-0.12953175116208335
-0.12692093976602548
-0.12353143069276863
-0.11878796417240048
-0.0960510194175924
-0.09317208750737584
-0.08957472146817236
-0.08595710852414297
-0.08027724965893716
-0.0749979764990598
-0.12353090162800494
-0.1257964151884108
-0.12753691933888378
-0.10931375832148249
-0.10724449617955033
-0.10538396153765744
-0.12388265107003188
-0.126492999018837
-0.12750170962582577
-0.134342386376866
-0.12008602247316041
-0.12095327716100307
-0.12713416863969057
-0.1295993516818495
-0.13131892272440884
-0.13299071573062946
-0.13236832988451835
-0.13105242738995926
-0.12917033303387143
-0.12607869969966962
-0.12456378387571249
-0.12049535939856802
-0.0981406996017238
-0.09584437147149998
-0.09306094801481596
-0.08967343031498039
-0.08538461949923681
-0.08099566023308984
-0.07401134688869264
-0.1188441497856529
-0.12244901596597234
-0.1260679984817528
-0.1074950851058169
-0.1048047686599633
-0.12558049549209982
-0.11998033763783385
-0.1255746042415251
-0.12431121939262477
-0.12522887224965315
-0.13303025674599397
-0.13281980804095936
-0.13167768907067265
-0.12968789114998167
-0.1267312655175401
-0.12265783530274409
-0.1021636622611781
-0.09965300570372973
-0.09758511142844052
-0.09504435791880257
-0.09209211032780751
-0.08908710968775632
-0.08554395711033212
-0.09572976380510739
-0.08755709765698277
-0.11327994950713825
-0.11591819522406041
-0.11793186460849459
-0.12343740575460248
-0.12422705778964048
-0.12365596826832051
-0.12041701849591964
-0.12620299200150015
-0.12375825290453926
