LH
-0.8528441169146931
-0.857642997626608
-0.8632644592308564
-0.8611145329927737
-0.8616203536282662
-0.8570398335733915
-0.8573907292005075
-0.8590749247319903
-0.8428563696360447
-0.8674199632928472
-0.8477106350745143
-0.8262933353839439
-0.857992977648305
-0.8509115479387833
-0.8554384024198881
-0.824450550580235
-0.8549251039931557
-0.8331662024978144
-0.8433660126888
-0.8504935157117023
-0.8425026051200516
-0.8417790798144171
-0.8346345962294357
-0.8560175121873065
-0.8559696669671313
-0.8448839747862475
-0.8503098359050896
-0.8609122205299051
-0.8601851758531694
-0.8566276124110318
-0.8617891307154777
-0.8543281615004525
-0.8248291966396015
-0.8224490040382896
-0.821867634625596
-0.8044591798522823
-0.8599671869622918
-0.8229653024946202
-0.8586276870631739
-0.8516033652228124
-0.83548857284786
-0.8257100445888997
-0.8560559684190951
-0.8559908720130466
-0.8575071275198993
-0.8603716101924826
-0.8362031806233202
-0.8416780596991298
-0.8404971425578359
-0.8540256284324523
-0.8571051179285833
-0.8548756832343924
-0.8576377007354894
-0.8317258735171453
-0.8606723141302574
-0.8598482335131769
-0.8566215601240977
-0.8390279325263703
-0.8495146314002705
-0.8490930745933241
-0.8444595776637719
-0.8533651319858291
-0.8520972632985188
-0.8578509098146548
-0.8514129755965427
-0.8540415507884952
-0.8513013801778885
-0.8597800923092356
-0.8616040754951741
-0.8584485780331911
-0.8625730895885705
-0.8587706674698564
-0.8524019389553369
-0.8582097181200332
-0.8550553462943289
-0.8524729953066998
-0.853667832241221
-0.8487985591280954
-0.8505130867428382
-0.8510978832639509
-0.8512573602011961
-0.8576936681830154
-0.8599156334519378
-0.8525907844839989
-0.8563206164455489
-0.8615658778300764
-0.8629270081069139
-0.860169118780802
-0.8597421274918308
-0.8589960472958775
-0.8531118929970674
-0.8559190943812707
-0.8480632687447359
-0.8562082551165413
-0.8532924401544643
-0.8462423558188423
-0.851465733338994
-0.8492794943698948
-0.8538949818703808
-0.8466000248657479
-0.8492394989238233
-0.8431194367759716
-0.8508283196550087
-0.8558602922251745
-0.8592210925106373
-0.8567761301800821
-0.8593606484728701
-0.8544426687346302
-0.854338222117984
-0.8514455814755963
-0.8502850735720056
-0.849765893303496
-0.855062804644996
-0.8506128078885312
-0.8520487144825335
-0.8511245378157098
-0.8484829117764914
-0.8515376683437134
-0.8542326235857747
-0.8505671252099346
-0.851639477934729
-0.8586862592858329
-0.8525395638918832
-0.8558206431103469
-0.854702118044473
-0.8544057684878649
-0.8551759330732401
-0.8539555491502023
-0.8545302268104251
-0.8535194041860987
-0.8534775168510815
-0.855232287417501
-0.8553728497812229
-0.8561115583340079
-0.8593686319809254
-0.8532462277240682
-0.8558128784351173
-0.8604026613944807
-0.8496965414438274
-0.8531968724751069
-0.8548793063315779
-0.8530580874603758
-0.8455087408168289
-0.8462899918654888
-0.8496177964702082
-0.8572505107181918
-0.8579547148751218
-0.8540598507834241
-0.8536938819563235
-0.8580200600257666
-0.852479963344215
-0.8668402698645135
-0.8477340456496524
-0.849098326126093
-0.8501264018469793
-0.8615474647756828
-0.8531143554621865
-0.8458492192082768
-0.8441873781000397
-0.8450789630514137
-0.8488162295826746
-0.8576460315037263
-0.8494426608390697
-0.8488021234030747
-0.8605350356294853
-0.8615231712397238
-0.8622568164451834
-0.8594865290298586
-0.8544995234032842
-0.8588924028781839
-0.8525190855872736
-0.8552876081673525
-0.8499100193865002
-0.851699843188114
-0.8466141470361354
-0.857900166295419
-0.8529986866906918
-0.8537939344206561
-0.8536577120206449
-0.8573379773400005
-0.8577326237893577
-0.8542379649087001
-0.8632383534909616
-0.8614216303683889
-0.8625432167204629
-0.8566350625922343
-0.8558871926546795
-0.8679535361618728
-0.8583771157143922
-0.8564663959739098
-0.8580086653445704
-0.8499263255421037
-0.853973852210149
-0.8517158097958287
-0.8574991195628804
-0.8516167769628776
-0.8545983187767563
-0.8534467929418533
-0.8519323539918437
-0.8570667602636101
-0.8566298514408208
-0.8525107634615833
-0.8438668831315218
-0.8433477635265624
-0.8376503056700163
-0.8455560034492517
-0.861757346030525
-0.8461979239157639
-0.8561569820263103
-0.8550244339489815
-0.8589705531261186
-0.8678988208432288
-0.8532129089133111
-0.8383711346597976
-0.8408101538915049
-0.8459150943077254
-0.8437463657174678
-0.8235083021874682
-0.8241579873924685
-0.8523358163279211
-0.8541417803096449
-0.8536570196793092
-0.8411539141957467
-0.857757140604707
-0.8475182254042223
-0.8396643173876563
-0.8394336508356974
-0.8223870323001833
-0.8222827816881902
-0.8525996034591345
-0.8473147656986101
-0.8655695267533491
-0.8420095037748364
-0.8740832463771311
-0.8711448064691342
-0.8524988281876706
-0.8582332182711642
-0.8617809177776162
-0.8619409331985873
-0.843895491899747
-0.8066689641045252
-0.8677939823021421
-0.8087708085637031
-0.8315582803309199
-0.8546297913133585
-0.8575353320744907
-0.8590154467020737
-0.8610499651416433
-0.8605051448521799
-0.8619508615873438
-0.8069376038803657
-0.8092075796265186
-0.8331287967222433
-0.8598921789146804
-0.8564895545820541
-0.8593683861626299
-0.8565248622838091
-0.8471789837289616
-0.8518484595866093
-0.8566670819960889
-0.8543132882642155
-0.8576328690374972
-0.8659737171498524
-0.855805603454702
-0.8565770868520205
-0.8519590214566665
-0.8522240480651737
-0.8588894633578473
-0.8574634310332391
-0.8509415938536616
-0.8500967262351004
-0.8562727541924392
-0.86278122440564
-0.8573514610877263
-0.8629141071947862
-0.840872838738531
-0.8528043005206665
-0.8552010543705238
-0.8528688658993997
-0.8593762280364184
-0.8530951869235319
-0.8483457153385809
-0.8567873087321989
-0.8463292436375507
-0.8489718872558996
-0.8519076873582196
-0.8578890291682396
-0.8574712923390294
-0.853210123471299
-0.8501607559975752
-0.8611098580179084
-0.8542061167803721
-0.8298585730215012
-0.830751003369897
-0.8531193833015751
-0.8599603265463964
-0.8509791867465197
-0.849347170322688
-0.857773549476461
-0.854332814389525
-0.8580083384537884
-0.8572805778059479
-0.8534171406325953
-0.8546965415200626
-0.8511274988557012
-0.8508832073333417
-0.8509978689947993
-0.8528107816065484
-0.8558203381389544
-0.8282727998332488
-0.8336344247985247
-0.8383267116750793
-0.8277664107344416
-0.8523768709206985
-0.8517252816838633
-0.861949359336083
-0.852905459543201
-0.8511353068996392
-0.8494253709613724
-0.8508024682171592
-0.804736348854613
-0.8274649801572066
-0.8572762087645951
-0.8488576151605775
-0.8415042063229369
-0.8434441310364502
-0.8583394485934022
-0.8523996053625063
-0.8495655138686351
-0.8519989987940881
-0.8585724226736486
-0.8593858766103585
-0.8838803904766688
-0.8105931742836989
-0.8272657376779146
-0.8284146139273132
-0.8388467541732036
-0.8509189776589928
-0.8576636854501116
-0.8462213807138755
-0.8474860052525645
-0.8351393164497212
-0.8454753945904216
-0.8498642204120178
-0.8255428407315302
-0.8374213982987591
-0.8487869402786167
-0.8547947784638423
-0.8438592993413508
-0.8500594984281367
-0.8518839031233414
-0.8584993648649385
-0.8622357994901884
-0.8568961724426651
-0.8568166394023388
-0.8543120708040662
-0.854319724920092
-0.8548882926804198
-0.8418005459170795
-0.8520445994557071
-0.825938908077822
-0.8284585446382865
-0.8303442593741481
-0.832344433778715
-0.8344870808663175
-0.833087141810289
-0.8570319143186862
-0.8308968432219939
-0.8520489931968543
-0.8512058371641786
-0.8678846822992623
-0.8555597570731964
-0.8170311485356951
-0.8248035201319313
-5.185587916820681
-0.8586626593357471
-0.8573648944427762
-0.8636444247373787
-0.8521948431157781
-0.8503432039388454
-0.8612489453657642
-0.8583907443732062
-0.8572817888330747
-0.8492582543790385
-0.8552842237809388
-0.8527526461035703
-0.8572633900567171
-0.8560922419236013
-0.8552432086250015
