LR
-0.07291703732437192
-0.09299076741838201
-0.09377347408935395
0.0600648797616626
-0.09462708194178977
-0.06482737368282755
0.005992640406483875
-0.07688651548642224
0.004069723512915735
-0.026367076647502624
-0.020522491423394136
-0.028753010721230793
-0.04295797808163058
0.001665972202712862
-0.03069093985388997
-0.07452405150280757
0.04502206444097917
0.038637486480210294
-0.12251680876934452
-0.050111948682700164
-0.005149864072152191
-0.13092724795210847
0.029952017417729394
-0.10899057690195417
0.03267603455351508
-0.0307872761505843
0.0006916496917616389
-0.09010909351271264
0.004764868765214055
-0.035134197771674446
0.026174236399815264
-0.08723139420070779
0.03933355855202367
-0.07730730079435137
-0.06893032418032193
-0.033233302206584235
-0.15628969386130573
0.05186069183005828
-0.019585369765769564
0.021363751335432737
0.011360308004960908
-0.058264543324826966
-0.03918177428986815
0.015780177455952116
-0.02322226440656545
0.06745570709407211
-0.054956882327333555
0.07681945134409769
