LH
-0.8841925229172446
-0.8796934142857545
-0.8701977339556237
-0.8626905456107261
-0.8737503993303591
-0.8839170998136424
-0.880973352599845
-0.8955259908504231
-0.8854760705863244
-0.8883307325959888
-0.8891360465478824
-0.8846338025924722
-0.8830377721554481
-0.8829931391980612
-0.886625464792397
-0.8878122786300028
-0.8877219747533978
-0.8859073306802228
-0.8860804365322748
-0.8862053522552722
-0.8897968358006321
-0.8857550951880726
-0.8896021395735327
-0.888841784614664
-0.8815091086897012
-0.8877818945378402
-0.8870179756842258
-0.8426006325083553
-0.8408622464142393
-0.8570968823624734
-0.8792321120717895
-0.8768562145379454
-0.8836214272326709
-0.8646057160385358
-0.8799625594068994
-0.8743006545995489
-0.8762979871035032
-0.8673636109806421
-0.8680493153405358
-0.898717458969224
-0.8910831292370157
-0.8800437663272221
-0.8993302039562946
-0.8878083585746297
-0.8843146134739598
-0.8853368892496223
-0.8862371092874418
-0.8928747086134691
-0.8851045601838768
-0.8821434795278561
-0.90298908280965
-0.902112322548459
-0.9072055133867939
-0.8980069844439086
-0.890407850080524
-0.8879126667486755
-0.8867825139519541
-0.8797231476721169
-0.8796120701340355
-0.8759815294199962
-0.8825078253129198
-0.88180333223339
-0.896835285636254
-0.8887201782963536
-0.8861572238045345
-0.8853963338782154
-0.8903299250442257
-0.8856533931959948
-0.8821290975091625
-0.8833176909629041
-0.8833321513994346
-0.8872229665831581
-0.8858422834170094
-0.8793361056103778
-0.877491349275014
-0.8807679462966795
-0.8742617882032752
-0.8772787760048916
-0.8986292924075295
-0.8859690624959617
-0.8865684111751311
-0.8837773611305746
-0.8887904364260255
-0.8851343144432676
-0.8845662461300529
-0.8880999845213658
-0.8841905679441483
-0.8824344448919408
-0.883397153721449
-0.8840394334130628
-0.8835004807351403
-0.8857985703375105
-0.887018069478698
-0.8798968550186645
-0.8793724666686815
-0.8837711460982871
-0.8818748658193515
-0.8817125015263164
-0.8806504346734854
-0.9065759843053989
-0.8925544128800761
-0.8874977623075495
-0.8862650019520514
-0.8823117496762557
-0.8861160998099139
-0.8859098543386641
-0.8848548029162188
-0.8867984326944361
-0.882485135381354
-0.8828843602966886
-0.8850239962114013
-0.883970086294616
-0.8832835022147032
-0.8791936348547553
-0.884670861961134
-0.8833638187918652
-0.876754162971809
-0.8816598428096013
-0.8848153598322002
-0.8768778851139499
-0.8781364903434921
-0.8904158930755969
-0.8663173937712676
-0.8811815432251223
-0.8850120810770238
-0.8842188738160888
-0.8817592843207039
-0.8818032980009144
-0.8772949219719173
-0.879095717506264
-0.881807349875384
-0.8817522340219307
-0.8818415035361375
-0.877973006136244
-0.875965615685228
-0.8809503914994049
-0.8815146045457829
-0.8788517342716141
-0.880635351327179
-0.8852974102592583
-0.8889660379169138
-0.8885318134431041
-0.8853222517080075
-0.8851959405067434
-0.8779729765187125
-0.8791053048531225
-0.8778083882842481
-0.8791531634303525
-0.87940683936706
-0.8764488048200325
-0.8769952823559659
-0.8766670613839945
-0.8794003936497597
-0.880926612703432
-0.882777018804852
-0.8819096221169879
-0.8348405094061069
-0.8800464181534394
-0.875951995562415
-0.8759425263032448
-0.8774313124333813
-0.8781884360437909
-0.8747853700065636
-0.8754105155383216
-0.8920176784182371
-0.8802047833237452
-0.8821149022299319
-0.8799483916212164
-0.8374377765540229
-0.8777842377886309
-0.8739525753986856
-0.8740052246316987
-0.8754020104795479
-0.8761915735022466
-0.8696207607186018
-0.8701666323271655
-0.8726878941700306
-0.87995096734106
-0.8381942570657581
-0.8342974422003764
-0.8734284372607696
-0.874707247393029
-0.8758224448367891
-0.8685738697218954
-0.8689879351229342
-0.8708501266316002
-0.8778786527730623
-0.8401414983910859
-0.875615833947331
-0.8760880456870729
-0.8541408122155129
-0.8534107733922858
-0.8714995698448181
-0.8753617458800541
-0.8442891224039133
-0.8672415517087344
-0.8681304290248242
-0.8546218437253275
-0.854426323811814
-0.8727114680723567
