Urban,Rural
,
,
0.1411468550255229,0.0969740453788399
0.2561325242858923,0.2405804297223851
0.5708018665348771,0.5235160305153803
0.7539856100059841,0.704383011910159
0.7094336705729113,0.7189723229439533
0.7503899448581798,0.6220434932696417
0.5341160516780523,0.5002941084421962
0.553888809062262,0.5007794730059204
0.0509740224889356,0.3002517338663137
0.2761023014345391,0.2203105150790369
-0.0663307000074537,-0.0677728510775676
-0.1638191616448973,0.0805545818663255
-0.23163760663995378,0.0137215429700651
-0.2463232250759965,-0.2507912136191253
-0.0425309101117043,-0.1537829805006709
-0.33126044026589474,-0.3604569127041095
-0.0668588372404986,0.0581221755307867
-0.2288088664612998,-0.1407602164857061
0.43567186988003426,0.405710485072056
0.11465118785460571,0.0774096579275217
-0.22512862705890227,-0.0305911510048101
-0.2020204544900994,-0.2431828243981212
-0.2590046772342742,-0.2951963702922053
-0.0524017820737477,-0.169292870114933
-0.22600367400964708,-0.265029694288321
-0.0688146533997141,-0.1083263502603506
-0.26727515102843524,-0.3121430458168974
-0.3281952158548299,-0.3853978646975671
-0.4465470493688744,-0.4867466493093729
-0.2170873208207679,-0.0479831225731069
0.2810486347968763,0.2972245823947246
-0.23521322710349737,-0.0586047505931443
0.19650743441808652,0.3649753059329659
0.28189132912058257,0.6256853470186508
0.5126367113187065,0.429601251347903
0.20455084924852732,0.0914575367285221
0.48705026130113616,0.4519132230448417
0.5521250524989108,0.5183451037744455
0.1907915677900343,0.3532291118751731
0.8292530067261352,0.8145242161714069
0.601146374550358,0.7284444953155871
0.40534117033808886,0.5939259362315022
0.4268223184650057,0.6028818422907575
0.6390315468044055,0.6011812058191626
0.6692352762984498,0.6358841622510437
0.3525783202777368,0.5019368435391939
-0.051213505182939094,-0.0742925202172459
-0.19462898722004568,0.0649323689010746
0.4621088839465607,0.4216430988183171
0.0483202710035453,0.0075512174742068
-0.26309458251618995,-0.3750001528871847
0.19267775942128712,0.1505802123437742
0.5094248884530029,0.4646460721104508
0.2223238763108078,0.6168572216606055
0.2223982703996111,0.1097135166547278
0.2767368972847296,0.4351367361470008
0.3448570096713235,0.760762100596791
0.47003854102476567,0.6687217997387852
-0.1448945100710829,-0.1919685013449645
-0.0476760298910664,-0.1018380435453257
0.5475583509176728,0.7910732860999712
0.303684836317624,0.3438125890256824
0.18466877340155022,0.5093808530414797
-0.1700386017158805,-0.2113874718728066
-0.3766349834576112,-0.1524050186600325
-0.5042841369879482,-0.2992344343104755
-0.3657158151279456,-0.4017110150756317
-0.09869340504545548,-0.1037894896213766
-0.1896294229413622,-0.1066587690999257
-0.378154335874063,-0.4229633671354975
-1.0917004901669685,-0.9049986680029636
-0.4637862034776475,-0.5091678095679241
-0.4166686479442032,-0.4085557207473109
-0.3105967977662299,-0.3492140337570669
-0.16519909934026258,0.0554857702256094
0.129874430615026,0.0382866721041242
0.1801788716616361,0.124867443376599
-0.052482543704137706,-0.085497898574221
-0.0547497380508006,0.1202706713926766
0.5191074667332704,0.5589834537619298
0.4821134956903186,0.4495533920789967
-0.026066915456925292,-0.0622435450986543
-0.8141717703079263,-0.7523115621239428
-0.6694245314770626,-0.6932638317063862
0.002615668275234198,-0.0243189704984147
