Urban,Rural
,
,
0.16753763035036157,0.1526421678091288
0.5884085669788633,0.5344534048001179
0.08759902294783589,0.23420355363268308
0.2760525175279544,0.3919024542048488
0.2050357287344194,0.2010050122416941
0.3843440154095803,0.5935550605393396
0.2001983076644089,0.3238869365785466
0.0571920201249204,0.0650361333777853
-0.0381663225133064,-0.0268955477451341
0.240014588353536,0.277989613020778
0.4895683809054719,0.5573721576909035
0.6898837984223402,1.020947542456001
0.7515136268868794,0.6628990680394342
0.32194002164574115,0.5244745696314618
0.2830846966490158,0.534452590845921
0.5130613968073426,0.4340322778358385
0.5549524073020818,0.5264687566223003
0.6729034830213726,0.6046000649539187
0.4732797797395214,0.8052123247567153
0.3557874214982418,0.4339092330062892
0.0966288517105791,-0.010776648203398971
-0.2184336774711732,-0.2086146933645235
0.1092363452585497,0.0787906171806383
0.5455964644054042,0.5749355390507818
0.5430123746029617,0.8370317314679194
0.4303255571474381,0.4917412633837857
0.6854182192255789,0.6765630823789514
0.5720595059631572,0.8384901588463423
0.6284493098704941,0.5451371422032844
0.472660415135508,0.4409726288320881
0.3825502968247376,0.6687091922140583
0.8584102969660664,0.8412101546175194
1.0062426274286256,0.9513328355893204
0.9303265770439942,0.9077475064111326
0.1580882003674555,0.3851592611624078
0.3790516504904204,0.6252326408178133
0.4754518825388953,0.4030731784982976
0.3415697704540557,0.5276194331615669
0.3580503815039159,0.315544983425972
0.2739668357895901,0.196091913565977
0.5315660785974704,0.8367162196393709
0.1703831750044824,0.1525287299648451
0.0940947666117873,0.064447500432088
-0.465910227209164,-0.26623936080351995
-0.040642004124066336,0.04394287972802305
-0.076304620180293,-0.1045991337100729
0.03675726647082972,0.2197272285261141
0.4593461584918092,0.3728398763139342
0.2475536315924587,0.17317489077282244
-0.0028758547995190176,-0.0471357242596443
-0.5788132481107793,-0.3517388575568638
-0.12842349164724545,-0.002437152520230315
-0.0017094507543718,0.0312226756389956
0.5124110705519279,0.5042385290470853
0.5332572921807675,0.39840022012967613
0.1501900805337432,0.3164281585767711
0.3163916026189022,0.26777858906562524
0.18114363586361032,0.4324200938311777
0.5831356966095403,0.6140369861102188
0.3581809408208507,0.4187263893371084
0.3176498632968648,0.3530916332057894
0.5247663887691836,0.5940967783198529
0.7276087278354648,0.7639240894863809
0.7393393930111802,0.7674174226871641
0.4328746088502737,0.4138986804793105
0.6027530000684422,0.6918445013708291
0.6923116227374297,0.7202436006745755
0.36016407362636094,0.5480804838729182
0.3784096063181603,0.5020806655741117
0.2614861429053417,0.20769197666011158
0.3437661353542191,0.384465584552862
0.5463568634123634,0.4690656462922134
0.5833380080836043,0.4835742874044566
0.3587933653458792,0.5436453939894675
0.3810292792303841,0.3585382665622017
0.224939369810817,0.5775494414427638
0.6208703499350029,0.6413203384344729
0.09481939100063999,0.3299368890092437
0.13384763090942503,0.4497228078049814
-0.2277560818653806,-0.1796167787205226
-0.157232929461404,0.08855220933036059
-0.3555768275315273,-0.1707932461974569
-0.36930237566849844,-0.17942660139066896
-0.4332913464378682,-0.1374408679227364
-0.2464567544203763,-0.28906663549929934
0.0284471182854892,0.0639891586390812
0.1810161076097765,0.2170411248641365
