Urban,Rural
,
,
0.0346367592897003,0.20309515287637797
0.0649771050685363,0.0753183419970253
0.2196429351220763,0.1938400398557286
0.1027992046380507,0.0932204653315512
-0.04212745748234731,0.1839953178571135
0.2123140195036292,0.2261426538311132
0.2523123018998454,0.2489371431784701
0.1075199948102478,0.0981726989936833
-0.1161449979006359,-0.1311414692989966
0.0004421594297035,-0.0087742751041603
0.1040574756346201,0.08275314188148201
0.1182801259218697,0.38702769522085145
0.374339249245633,0.4909829102984577
0.5293426673842356,0.711137910276916
0.5904593229283518,0.581672131615136
0.4780871403325777,0.41812437456732654
0.27109312647912814,0.2869210204791572
-0.08018969157929565,0.1960018579144667
0.11322049483047525,0.4466872136111534
0.1869575460570101,0.28657021825445805
0.166405635587794,0.1602492286503838
-0.3002887695214079,-0.13078296576874474
-0.2543949449487741,-0.24783254672492147
-0.2311257550914146,0.029769295535828633
0.0877241782649444,0.2029711290076144
0.2911490047868681,0.2845235239961035
0.2687105123985347,0.5172975720516162
0.17160208838322455,0.2092545081092682
0.3499371023831206,0.3509875091428237
0.3745612552233083,0.4729408705848208
0.28066111735285715,0.4270378305525517
-0.03768941532912308,0.12609046937670634
0.066486622012495,0.0863282707376385
-0.08130082703519123,0.1931400221606765
0.1191030589875047,0.1248231314477527
0.1549067763210757,0.1508340933506101
-0.0135773101032913,-0.0090286618044797
0.0890240683893962,0.0956214106023367
0.0630742254131518,0.0765040286750214
0.1451396726778596,0.16216611272799153
0.0808091499934487,0.24982746502198372
0.0355676329468331,0.035967459609412
-0.017032530219229,-0.025120521954951094
-0.09257333060636476,0.0880519076243532
-0.0371353533429506,-0.13671462508611343
0.0655693883669038,0.037600985897011
0.2167471587591532,0.1301715394854013
0.1472540503371376,0.1420469459758143
0.09678338378205019,-0.027681710737401326
0.2063540901072511,0.3265945719767921
0.366422286660479,0.2774706762436428
0.1744555517804039,0.44184389849877603
-0.02325153494044703,0.073446327677338
-0.15110830125790714,0.1529152167592917
0.1671862870526543,0.1565818160573435
0.4096751423622444,0.4034039180960377
0.26176271553098557,0.64265661498692
0.20770577346595265,0.4070747873208574
0.3165839470857718,0.3280411685987511
0.09683708951335435,0.3681820457700294
0.4464861633902647,0.4401194256399117
0.5215296781497737,0.3714156113729444
0.4619637399392526,0.4557153040369507
0.4201032644714291,0.4076902138942633
0.3454096540235651,0.3435649858513965
0.4566773348157735,0.4716459625135489
0.08401377312609432,0.3706378544212654
0.1355200424157535,0.20611848617979708
0.1358124307149924,0.1345706879923232
0.171077272420535,0.162249601536192
0.3826671641478105,0.390413189813411
0.294409898452634,0.2643284541497729
0.2965157673761062,0.3581119314427474
0.0967484212839516,0.101697022514924
0.0246876490940616,0.0276320308966417
0.063328321863882,-0.02150053618682919
0.3086401086077046,0.3080634427964731
0.2920137916772278,0.2897925490669906
0.2067845116447207,0.1704439704248113
0.2177284150723347,0.3638082143206294
0.0082076779878795,-0.0039294849093215
0.0548314350220391,0.03893708689373906
0.0543407928854842,0.0292865010769068
0.1047202786096398,0.088929398686564
0.20647461066076594,0.4028800372802244
0.08548590476151197,0.2869437079696544
0.2475104768396016,0.2684302942914549
0.0592080757975947,0.0819693546318867
