LR
-0.012347969280596791
-0.16703954521920825
0.008747635519051444
0.05836549638537062
0.013753201355609354
0.028135092706893444
-0.005232226458588581
0.020755153943509724
-0.0738015727108207
-0.04420434684219741
-0.08588057203272727
0.03998975181174786
0.1082321678193157
0.13023341714962153
0.059555326733778745
0.03856694400190309
0.06084465804876913
0.23064197449361093
0.1924273540117271
0.03060247770312957
0.029108847394413755
0.06405188780114845
-0.037839158085089246
0.03932791224055607
-0.029407174517583123
0.012702136613137729
0.07994582184447387
0.05569165346614671
-0.025848942294927808
-0.07001207161873148
0.04653927548137137
0.0616882906392373
-0.005537349470457892
0.031637834455500696
-0.031638231358463303
0.07253709951882913
0.08241790281571594
-0.047925933166939244
0.031144774827399
-0.020276754646760636
0.017395693077092968
-0.04707400861497202
-0.009420048373092479
0.0605402986069413
-0.056217404186062636
-0.004917973724733645
